sequence_id,pattern,repetition,comparator,adaptive_source_freeze,comparator_source_freeze,identical_actual_generator_sequence,adaptive_original_status,comparator_original_status,adaptive_minus_comparator_startup_seconds,adaptive_minus_comparator_request_seconds,adaptive_minus_comparator_sequence_gaps_seconds,adaptive_minus_comparator_sequence_seconds,adaptive_minus_comparator_cleanup_seconds,adaptive_minus_comparator_generation_output_tokens_all_calls,adaptive_minus_comparator_classifier_output_tokens,adaptive_minus_comparator_all_backend_output_tokens,adaptive_minus_comparator_residency_audit_seconds,adaptive_minus_comparator_correct_delivered_turns,adaptive_minus_comparator_all_backend_load_duration_seconds,adaptive_minus_comparator_all_backend_prompt_eval_duration_seconds,adaptive_minus_comparator_all_backend_eval_duration_seconds,adaptive_minus_comparator_all_backend_total_duration_seconds,adaptive_minus_comparator_generation_backend_load_duration_seconds,adaptive_minus_comparator_generation_backend_prompt_eval_duration_seconds,adaptive_minus_comparator_generation_backend_eval_duration_seconds,adaptive_minus_comparator_generation_backend_total_duration_seconds,adaptive_minus_comparator_classifier_backend_load_duration_seconds,adaptive_minus_comparator_classifier_backend_prompt_eval_duration_seconds,adaptive_minus_comparator_classifier_backend_eval_duration_seconds,adaptive_minus_comparator_classifier_backend_total_duration_seconds,adaptive_minus_comparator_request_seconds_excluding_direct_residency_audits
ro_eeee_2,EEEE,1,large,v1,v1,False,complete,complete,0.12349809399999989,-72.927793962,-0.01145797400000001,-72.81575384199999,-0.06944372499999998,-39,0,-39,0.0006071299999999974,-4,-12.923209013000003,-3.973696,-55.947323,-72.98386316099999,-12.922547664999996,-1.338136,-45.03722,-59.399399851,-0.0006613480000000008,-2.63556,-10.910103,-13.58446331,-72.928401092
ro_eeee_2,EEEE,1,replay,v1,v1,True,complete,complete,0.2963235809999998,3.5327106520000005,0.006680203999999995,3.835714437,0.020482056999999998,0,39,39,0.032948384,0,1.437861997999999,0.37733300000000014,1.02685,3.201658775999997,1.430844759000001,0.01036700000000007,-0.015557999999999517,1.6147289940000018,0.007017239,0.366966,1.042408,1.586929782,3.4997622680000005
ro_eeee_3,EEEE,1,small,v1,v1,True,complete,complete,2.0564005720000003,1.3073015290000018,0.00856151699999999,3.372263617999998,-0.014234190000000008,0,0,0,0.000651025999999999,0,1.2400775469999985,0.006507001000000012,0.058988999999999514,1.3267334400000017,1.2370581850000004,0.008757000000000126,0.04255799999999965,1.293458716,0.0030193619999999994,-0.002249998999999947,0.016431000000000084,0.0332747240000002,1.306650503000002
ro_eeee_3,EEEE,1,large,v1,v1,False,complete,complete,2.119714878,-70.459773603,-0.007679514999999998,-68.34773824000001,-0.095462246,11,0,11,-0.001368022999999996,0,-13.730311320000002,-5.3791219990000005,-51.339109,-70.481333694,-13.731553236,-1.666601999,-37.55625,-52.955766309000005,0.0012419159999999992,-3.7125199999999996,-13.782859,-17.525567385,-70.45840558
ro_eeee_3,EEEE,1,replay,v1,v1,True,complete,complete,2.034561497,3.1182048080000015,0.018359612999999997,5.171125917999998,-0.083760592,0,39,39,0.025268610999999993,0,0.9546180570000011,0.36506400000000006,1.0590499999999996,2.782083215000002,0.9463538970000016,0.012576000000000032,0.004313999999999929,1.1640059340000004,0.00826416,0.352488,1.0547360000000001,1.6180772810000001,3.0929361970000016
ro_dddd_1,DDDD,2,small,v2,v2,False,complete,complete,-2.394434522,29.070074804,-0.061034904,26.614605378,0.05297739500000001,54,0,54,-0.010277609,1,13.009738810999995,2.41393,13.495111000000001,28.993143766000003,13.00935882,1.5439539999999998,11.864641000000002,26.467009727,0.0003799909999999988,0.8699760000000001,1.6304699999999999,2.526134039,29.080352413
ro_dddd_1,DDDD,2,large,v2,v2,True,complete,complete,-0.0690215799999998,1.1256942400000014,0.015844457999999978,1.0725171180000004,0.0037075390000000097,0,0,0,-0.004653036999999999,-1,-0.06611613800000526,-0.02265600000000001,1.0851050000000022,1.0014295209999986,-0.06740937800000069,-0.07065700000000019,1.290269000000002,1.1319176920000018,0.0012932399999999993,0.04800100000000018,-0.20516400000000035,-0.13048817099999965,1.1303472770000014
ro_dddd_1,DDDD,2,replay,v2,v2,True,complete,complete,-0.11439217099999999,4.757067526,0.0073192819999999825,4.649994636999999,-0.005728357999999989,0,39,39,0.020049955,-1,-0.3945328770000067,1.2586970000000002,3.1272800000000025,4.392878704000005,-0.4023344030000011,-0.0976840000000001,0.5635420000000018,0.1724858270000027,0.007801526,1.356381,2.563738,4.220392877,4.737017571
ro_dddd_1,DDDD,3,small,v2,v2,False,complete,complete,-0.1238477389999999,73.30844503700001,-0.0012921779999999772,73.18330512,0.059664094,51,0,51,-0.006878388000000006,2,15.393318427,2.71488,54.906217999999996,73.148910563,15.392395013,1.6152789999999997,47.42457300000001,64.53907852900001,0.0009234139999999991,1.0996009999999998,7.481645,8.609832034,73.31532342500002
ro_dddd_1,DDDD,3,large,v2,v2,True,complete,complete,-0.3150918420000002,-33.12630353899999,-0.018934756999999997,-33.460330138,-0.018021112999999978,-54,0,-54,-0.0038467660000000015,2,0.48607157300000026,-0.36255499999999996,-33.455411,-33.24878553899998,0.48703553800000066,-0.1850190000000005,-31.251172999999994,-30.881179923000005,-0.0009639649999999989,-0.17753600000000014,-2.204238,-2.3676056160000005,-33.12245677299999
ro_dddd_1,DDDD,3,replay,v2,v2,True,complete,complete,-0.285237897,-35.022719120999994,-0.09665161199999997,-35.404608629999984,-0.05277826599999999,-50,39,-11,0.018784317999999994,1,0.41411580200000486,1.2436960000000004,-37.467552999999995,-35.40042157800001,0.4066117120000037,-0.2480450000000003,-45.953344999999985,-45.66563156000001,0.00750409,1.491741,8.485792,10.265209982,-35.041503438999996
ro_dddd_2,DDDD,2,small,v2,v2,False,complete,complete,-0.3477182969999997,27.021115950000002,0.022195631999999993,26.695593285,0.108132424,-21,0,-21,0.008025456999999986,-1,13.001167768999998,2.625227,11.264778000000003,26.895221465000002,0.0012139459999999987,1.4706919999999999,7.692073000000001,9.191197169,12.999953823000004,1.1545349999999999,3.572705,17.704024296,27.013090493000004
ro_dddd_2,DDDD,2,large,v2,v2,True,complete,complete,0.23565477900000031,-0.19416493800000012,0.07152471699999999,0.11301455800000326,0.027431792999999982,2,0,2,0.03070645899999999,0,1.1076172399999997,-0.2521930000000001,-1.334554997999998,-0.49378610100000486,-7.735399999999996e-05,-0.01365700000000003,-1.978421999,-2.0018968889999993,1.1076945940000051,-0.23853600000000008,0.6438670010000003,1.5081107879999998,-0.2248713970000001
ro_dddd_2,DDDD,2,replay,v2,v2,True,complete,complete,-0.24584734699999977,9.085876589000002,0.04502289899999998,8.885052141000003,0.04753679499999999,2,56,58,0.060086028999999985,0,1.3307640360000015,1.6637410000000004,5.0019240000000025,8.485784936999998,-21.930178939999998,-0.276575,0.20706300000000155,-21.777720668,23.260942976000003,1.940316,4.794861,30.263505605,9.02579056
ro_dddd_2,DDDD,3,small,v2,v2,False,complete,complete,-0.11192721100000025,88.713278276,0.03132236100000002,88.632673426,0.11262903800000001,-23,0,-23,0.007180455999999995,-1,13.950012785999998,3.6172820000000003,70.863704,88.56330172699998,-0.001528241999999999,1.895579,54.599804,56.585831522,13.951541028000001,1.721703,16.2639,31.977470205,88.70609782
ro_dddd_2,DDDD,3,large,v2,v2,True,complete,complete,-1.3821263240000001,17.616027662999997,0.019388561,16.2532899,0.021723246,0,0,0,-0.0006239170000000155,0,0.38268658099999797,0.32929900099999987,16.629223999999994,17.456030808999984,-1.851799999999862e-05,0.21833199999999975,11.320131999999994,11.614943587000006,0.38270509899999894,0.11096700100000012,5.309092,5.841087221999999,17.616651579999996
ro_dddd_2,DDDD,3,replay,v2,v2,True,complete,complete,0.5189421249999997,15.848297793,0.032580861000000017,16.399820778999995,0.023432703,1,56,57,0.040282931999999994,0,-1.2813166299999992,2.3277350000000006,13.629559999999998,15.317539530999994,-24.860024917,-0.06642899999999985,-4.159539000000002,-28.770595348999997,23.578708287,2.394164,17.789099,44.08813488,15.808014861
ro_dddd_3,DDDD,1,small,v2,v1,False,complete_with_errors,complete,-0.06980925399999993,90.66928307,0.03893107500000001,90.638404891,0.06169530200000001,-25,0,-25,-0.002322897000000001,1,17.209878871,1.5870400000000002,71.751685,90.587108909,17.209878871,1.5870400000000002,71.751685,90.587108909,0,0,0,0,90.671605967
ro_dddd_3,DDDD,1,large,v2,v1,True,complete_with_errors,interrupted,-0.09632140599999994,-8.350933244000004,0.02164508000000001,-8.425609570000006,-0.004352872000000008,0,0,0,-0.005051340999999997,0,1.5316824149999988,0.3297690000000004,-10.332276000000007,-8.47928384299999,1.5316824149999988,0.3297690000000004,-10.332276000000007,-8.47928384299999,0,0,0,0,-8.345881903000004
ro_dddd_3,DDDD,1,replay,v2,v2,True,complete_with_errors,complete_with_errors,-0.13271089400000013,-11.459149752999991,0.022584148999999998,-11.569276498000008,-0.004793796000000017,-36,0,-36,-0.0023574240000000003,1,1.9252096359999982,-0.06918699999999989,-13.300233999999989,-11.430886771000004,1.9252096359999982,-0.06918699999999989,-13.300233999999989,-11.430886771000004,0,0,0,0,-11.456792328999992
ro_dddd_3,DDDD,2,small,v2,v2,False,complete_with_errors,complete,-0.08748044899999963,30.817370085,-0.0009657220000000022,30.728923914000003,0.07251479599999999,-25,0,-25,-0.003009051999999998,1,13.572775027999997,1.3031699989999999,15.835214999999998,30.726726989999992,13.572775027999997,1.3031699989999999,15.835214999999998,30.726726989999992,0,0,0,0,30.820379137
ro_dddd_3,DDDD,2,large,v2,v2,True,complete_with_errors,complete_with_errors,-0.22767528699999984,-11.767321128999995,-0.002407164999999989,-11.997403581,0.010988254000000003,0,0,0,-0.004353932999999997,0,-0.07025258000000179,0.012576998999999978,-11.556034999999998,-11.62619851800001,-0.07025258000000179,0.012576998999999978,-11.556034999999998,-11.62619851800001,0,0,0,0,-11.762967195999995
ro_dddd_3,DDDD,2,replay,v2,v2,True,complete_with_errors,complete_with_errors,-0.12135352999999993,-1.3311991809999952,0.0007040920000000173,-1.4518486189999962,-0.0028009860000000053,-17,0,-17,0.0040756830000000036,0,0.03803252399999835,0.0035449989999998266,-1.4257020000000011,-1.3851152830000046,0.03803252399999835,0.0035449989999998266,-1.4257020000000011,-1.3851152830000046,0,0,0,0,-1.3352748639999952
ro_dddd_3,DDDD,3,small,v2,v2,False,complete_with_errors,complete,1.1446358449999998,64.591628936,0.015019455999999987,65.751284237,0.05352996099999999,-25,0,-25,0.086902299,1,14.978537981,1.0144710000000003,48.17165199899999,64.149925376,14.978537981,1.0144710000000003,48.17165199899999,64.149925376,0,0,0,0,64.504726637
ro_dddd_3,DDDD,3,large,v2,v2,True,complete_with_errors,complete_with_errors,1.1827688379999999,4.479540604999997,0.013732369999999994,5.676041812999998,-0.01638357800000001,-36,0,-36,0.0898466,1,1.4531099500000018,-0.42321399999999976,2.9830669999999913,4.005354544999989,1.4531099500000018,-0.42321399999999976,2.9830669999999913,4.005354544999989,0,0,0,0,4.389694004999997
ro_dddd_3,DDDD,3,replay,v2,v2,True,complete_with_errors,complete_with_errors,1.15315456,23.441957711,-0.005324255,24.589788016,-0.0037093810000000116,0,0,0,0.09007788600000001,0,0.31420372600000235,-0.1922149999999998,22.901943999999993,23.010207745999985,0.31420372600000235,-0.1922149999999998,22.901943999999993,23.010207745999985,0,0,0,0,23.351879825
ro_ddee_1,DDEE,1,small,v2,v2,False,complete,complete,1.348049257,89.065501458,-0.02950989300000001,90.384040822,-0.014921431000000013,10,0,10,-0.013943901000000002,-2,24.870110687,5.988265999999999,58.075775,88.82573955500001,24.868099035,1.628803,48.513976,74.863115748,0.002011651999999999,4.359463,9.561798999999999,13.962623807,89.079445359
ro_ddee_1,DDEE,1,large,v2,v2,False,complete,complete,1.242979043,-16.377065324,-0.131401274,-15.265487554999993,-0.08364334100000001,-3,0,-3,-0.001334756999999999,0,6.810827915000001,-1.0249039999999994,-21.40722799999999,-15.726392134999998,6.809980309,-0.16872500000000024,-19.898341999999978,-13.419484519999997,0.000847605999999999,-0.856179,-1.5088860000000004,-2.306907615000002,-16.375730567
ro_ddee_1,DDEE,1,replay,v2,v2,True,complete,complete,1.1868682300000004,55.956815784999996,-0.014811254999999995,57.12887276000001,-0.010401940999999998,-26,39,13,0.024978648,0,0.1590579390000002,4.981979,50.018602,55.62334601400001,0.1502909960000025,-0.056693000000000104,39.514141,39.76402858400001,0.008766943,5.038672,10.504461,15.859317429999999,55.931837136999995
ro_ddee_1,DDEE,2,small,v2,v2,False,complete,complete,-0.5537467920000001,72.730229494,0.013722365999999986,72.190205068,0.027733194000000017,13,0,13,0.008522075000000004,-2,27.298658160000002,5.368483,39.795878,72.39834747299999,27.298802448999997,1.7662570000000004,27.918736000000003,56.941582036,-0.00014428900000000057,3.602226,11.877142,15.456765437,72.721707419
ro_ddee_1,DDEE,2,large,v2,v2,False,complete,complete,0.42149394799999973,-3.4187190180000044,0.004564007000000009,-2.992661063,-0.063249379,0,0,0,-0.0031626269999999873,0,11.083877064000003,-0.8141699999999998,-13.863877000000002,-3.694263826000011,11.083594408,0.19509600000000038,-15.637655999999996,-4.454825342000007,0.0002826559999999992,-1.0092660000000002,1.7737789999999976,0.7605615160000028,-3.4155563910000044
ro_ddee_1,DDEE,2,replay,v2,v2,True,complete,complete,0.2582715969999998,12.610281951999994,0.024117759999999988,12.892671308999994,0.04161212900000001,-25,39,14,0.03155888500000001,0,3.541279383999999,4.024834,4.224824999999996,12.212754082999979,3.532796841999996,0.036894000000000204,-8.673123,-4.935380192000011,0.008482542,3.98794,12.897948,17.148134275,12.578723066999993
ro_ddee_1,DDEE,3,small,v2,v2,False,complete,complete,-0.7801181580000001,59.120098352,0.017458743999999998,58.357438937999994,-0.01905501599999998,10,0,10,0.065883142,-2,26.756815892999995,4.6324060000000005,26.230022000000005,57.517773504000004,26.756206690999996,1.806234,20.835821,49.3100877,0.0006092019999999997,2.8261719999999997,5.394201000000001,8.207685803999999,59.05421521
ro_ddee_1,DDEE,3,large,v2,v2,False,complete,complete,0.21251952200000002,6.827267689999999,0.0031372819999999912,7.04292449399999,-0.09010215399999999,-10,0,-10,0.063954277,-2,10.447348351999995,0.7208760000000005,-5.795542999999995,5.258671919999998,10.447475006000001,-0.1685699999999999,-5.754579,4.422456638999996,-0.00012665399999999861,0.8894459999999995,-0.04096399999999978,0.8362152809999994,6.763313413
ro_ddee_1,DDEE,3,replay,v2,v2,True,complete,complete,-0.25039752299999973,18.381224532999994,0.02349605199999999,18.154323061999996,-0.0036585779999999957,-27,39,12,0.091793841,0,3.2676047029999964,3.641951,9.372910000000005,16.726189555000005,3.2592495529999965,0.18195499999999987,3.0233479999999986,6.646787543000002,0.00835515,3.4599959999999994,6.349562000000001,10.079402012,18.289430691999993
ro_ddee_2,DDEE,1,small,v2,v2,False,complete,complete,1.5656180450000003,53.245610842999994,0.032193602000000016,54.84342249000001,-0.027314588,-20,0,-20,-0.004756306000000002,0,25.853063312999993,5.295377,21.841220999999997,52.9266501,9.726766018000001,1.72113,12.565481,23.98637637,16.126297295,3.5742469999999997,9.27574,28.940273729999994,53.25036714899999
ro_ddee_2,DDEE,1,large,v2,v2,False,complete,complete,-0.78301687,25.178352374,0.022675940000000006,24.41801144400001,-0.09868979399999997,1,0,1,-0.0027736479999999897,0,11.993248796999993,1.308275,11.633823,24.858982751000006,9.725321691000001,-0.05479099999999981,6.750204,16.379698217999998,2.267927106000002,1.3630659999999999,4.883619000000001,8.479284532999998,25.181126022
ro_ddee_2,DDEE,1,replay,v2,v2,True,complete,complete,1.2239502260000004,17.581252451999994,0.03083150100000001,18.836034179000002,0.007960641000000018,0,56,56,0.034163360999999996,0,2.1168517589999922,3.99456,10.470640999999997,17.091012272000007,-23.064272749,-0.3759720000000004,-0.23984000000000094,-23.443772138999996,25.181124508,4.370532,10.710481000000001,40.534784411,17.547089090999993
ro_ddee_2,DDEE,2,small,v2,v2,False,complete,complete,0.8723134789999998,72.385403536,0.008145984999999994,73.265863,-0.01729444500000002,-20,0,-20,0.004701483000000006,0,26.369272521999996,5.4616050000000005,40.145737,71.93136985999999,9.609144204,1.8391540000000002,25.957588,37.313058201,16.760128318,3.622451,14.188148999999997,34.61831165899999,72.380702053
ro_ddee_2,DDEE,2,large,v2,v2,False,complete,complete,1.0292156009999998,5.952172817000005,-0.023477517000000003,6.957910900999991,-0.103839916,1,0,1,0.008470368999999991,-1,9.781568747999994,0.43187399999999965,-4.574346999999996,5.559006342999993,9.607866910999999,0.01804099999999975,-4.596419999999998,4.9259547690000005,0.17370183700000297,0.41383299999999945,0.0220729999999989,0.6330515739999996,5.943702448000004
ro_ddee_2,DDEE,2,replay,v2,v2,True,complete,complete,1.049111201,30.509524585,0.017506563000000003,31.576142348999994,-0.022661422000000014,-1,56,55,0.036816466,0,3.3769218039999984,4.452786,21.849173999999998,30.139450003999997,-22.134429157999996,0.092441,6.15438,-15.724948233,25.511350962,4.360345,15.694793999999998,45.864398236999996,30.472708119
ro_ddee_2,DDEE,3,small,v2,v2,False,complete,complete,-1.254260882,62.181617824,0.028470054000000022,60.955826996,0.0016438970000000053,-20,0,-20,-0.004691295999999998,0,26.260181999000004,4.085562999,31.613473,61.833839599,10.572178270999999,1.8635039999999998,21.327149000000006,33.646858726000005,15.688003728,2.222058999,10.286324,28.186980872999996,62.18630912
ro_ddee_2,DDEE,3,large,v2,v2,False,complete,complete,-0.030567217000000202,11.988633554000003,0.0017310990000000137,11.959797436000002,-0.096812452,1,0,1,-0.0062743809999999955,-1,11.013198146000004,-1.4358110010000003,2.146048999999998,11.650742288999993,10.569773808999999,0.062324999999999964,1.261796000000004,11.836792401000004,0.4434243369999997,-1.4981360009999993,0.8842530000000011,-0.18605011200000376,11.994907935000004
ro_ddee_2,DDEE,3,replay,v2,v2,True,complete,complete,-0.8052276429999998,28.437644744000004,-0.007110986999999985,27.625306114000004,0.010592750000000012,-1,56,55,0.027644326999999996,0,3.2334710770000044,2.949254999,21.438458999999998,28.067542994999997,-21.18806969,-0.19374500000000028,9.548335000000005,-11.676645710000003,24.421540767,3.142999999,11.890124,39.744188705,28.410000417000003
ro_ddee_3,DDEE,1,small,v2,v2,False,complete,complete_with_errors,0.35073350999999997,37.520131178,-0.13664629700000003,37.734218391,-0.017135298999999993,25,0,25,-0.005403371999999997,1,23.876602147,2.8740909999999995,10.699726000000002,37.311010065,23.876320015999998,1.5975559999999998,9.379223000000001,34.723326429,0.00028213100000000057,1.276535,1.3205030000000002,2.587683636,37.52553455
ro_ddee_3,DDEE,1,large,v2,v2,False,complete,complete_with_errors,0.95349649,8.173192497000002,-0.16097836999999998,8.965710617,-0.099563388,52,0,52,-0.006826301999999992,0,9.902879173999999,-0.1270990000000003,-1.7432479999999977,7.908839653000001,9.902124995000001,-0.2279110000000002,-1.4427869999999992,8.143097464999997,0.0007541789999999998,0.10081200000000012,-0.30046099999999987,-0.23425781200000007,8.180018799000003
ro_ddee_3,DDEE,1,replay,v2,v2,True,complete,complete,0.9735837599999999,4.962195108000003,0.006781739000000009,5.942560606999997,-0.010838059999999983,0,26,26,0.012591944000000004,0,1.4632406200000005,1.6966979999999992,1.430969000000001,4.700085640000005,1.4575001930000013,0.03842399999999957,-0.4717589999999987,0.9756968560000061,0.005740427,1.658274,1.9027280000000002,3.724388784,4.949603164000003
ro_ddee_3,DDEE,2,small,v2,v2,False,complete_with_errors,complete_with_errors,0.8591633220000001,76.435614203,0.0015182549999999961,77.29629578000001,-0.017310728999999997,-27,0,-27,4.426699999999367e-05,1,25.43237965,4.174810000000001,46.472871001,76.01397541399999,25.430406943000005,1.611539,40.553453001,67.53810591899999,0.0019727069999999998,2.563271,5.919417999999999,8.475869495,76.435569936
ro_ddee_3,DDEE,2,large,v2,v2,False,complete_with_errors,complete,1.196889032,-10.540626809000003,-0.010371527999999991,-9.354109304999994,-0.11733328800000001,-52,0,-52,-0.0019893340000000023,0,8.112387418,0.3152820009999999,-19.24028700000001,-10.866531001999988,8.112748654000004,-0.17247600000000007,-19.55510000000001,-11.657487259000007,-0.000361236,0.48775800099999955,0.3148129999999991,0.7909562569999995,-10.538637475000003
ro_ddee_3,DDEE,2,replay,v2,v2,True,complete_with_errors,complete,0.7093233720000001,8.525326049,0.004296238000000008,9.238945658999995,-0.022404229999999997,-52,26,-26,0.007901324000000001,0,0.28316512199999977,3.0178670000000003,4.756644000000001,8.226760348,0.2772573080000029,0.1356250000000001,-1.7883849999999981,-1.3529339880000038,0.005907814,2.8822419999999997,6.5450289999999995,9.579694336,8.517424725
ro_ddee_3,DDEE,3,small,v2,v2,False,complete_with_errors,complete_with_errors,0.030208834999999823,54.853796485000004,0.01603687199999998,54.900042192,0.034608149000000005,-27,0,-27,0.0030362440000000004,1,22.791599528999996,3.9700100000000003,27.776665,54.470338032,22.790645459,1.791054,23.77,48.28598889800001,0.0009540699999999996,2.178956,4.006665,6.184349134,54.850760241
ro_ddee_3,DDEE,3,large,v2,v2,False,complete_with_errors,complete,0.1043336199999998,18.175869181000003,0.009472858999999972,18.28967566,-0.04207820200000001,-52,0,-52,0.004845403999999998,0,9.739654301000002,1.0630180009999997,7.064850000000003,17.771610748,9.74045095,0.11561600100000025,4.665371,14.416247264999996,-0.000796649,0.9474019999999999,2.3994789999999995,3.3553634829999996,18.171023777000002
ro_ddee_3,DDEE,3,replay,v2,v2,True,complete_with_errors,complete,-0.16042090500000006,-0.2484595909999996,-0.04785940500000002,-0.45673990099999173,0.04770590899999999,-52,26,-26,0.018165462,0,-1.9821790370000087,2.693437001,-1.4276020000000003,-0.5471971439999948,-1.9875383260000064,0.09976400100000005,-6.0726150000000025,-7.9549457179999905,0.005359289,2.593673,4.645013,7.407748573999999,-0.2666250529999996
ro_eded_1,EDED,1,small,v2,v2,False,complete,complete,-0.08218604900000015,62.826863392,-0.011010747000000015,62.733666596,0.09427499,18,0,18,0.005220814999999997,2,26.611887640999996,1.9191609999999997,33.962351000000005,62.57472247,26.611492784,1.5217300000000002,31.886138000000003,60.053391585,0.0003948570000000002,0.397431,2.076213,2.521330885,62.821642577
ro_eded_1,EDED,1,large,v2,v2,False,complete,complete,0.45959403599999993,-7.471759070999994,0.021536,-6.990629034999998,0.013660644000000027,-74,0,-74,-0.00018973600000000285,0,13.005957415000001,-0.3841239990000007,-20.338339999999995,-7.709650602000011,13.005665473000004,-0.33496799899999985,-21.221738000000002,-8.560697543000003,0.00029194200000000033,-0.04915600000000009,0.8833980000000001,0.8510469409999999,-7.471569334999994
